    (   5.659132765157448 ;     10.56720022115025 )    (     1.0891772035904725   ; 6.822878223746649   )   
   (     8.365073737549281  ;  5.934834488609309    )       (   7.373148899068305  ;   1.0975270437079356    )    
   (   10.134252585289625    ;     3.490080053172105     )          (    3.9221304264374237  ; 6.014086125075768 )   
 (  3.0640461960946856   ;    2.5056511891750346    )      (     10.40021879697575 ; 5.585747348579432 )    
  (     1.8786343693276988 ;    8.81293050391626  )       (     10.261797086578685    ;   1.302492251787565    )  
  ( 6.42198119702296 ;    5.476102185527104   )        ( 9.201546013515532  ;    1.1060073433419972    ) 
     (     7.314877825576551    ; 1.317848880654149   )       (  9.268518722244822     ;     8.716160402046174 )    
   (    9.77604846074888     ;   2.2966084021559143  )      (     3.6442781027363473     ;    8.309039921476545     )     
  (   10.60731969048487 ;  10.735396152772823 )    (    7.085096421782406  ; 9.546558370669166 )   
 ( 3.342850368836956 ; 7.4021869317769    )       (     7.028217489815767  ;  7.957615173062173 )  
  (  6.562425413752168 ;  1.4418621595715355 )    (  10.362181735763297 ;     5.670825289652835     )    
     (     10.368812252124595     ;     3.1597170813174396     )       ( 10.86121307234823 ;    7.4988069243640245    )  
 (     6.02917849650292     ;  4.656531749380911     )       (     2.2836682223932874    ;     7.374035876706539    ) 
     (    3.78057361016784 ;   3.3152052630637767     )     (   2.134549921734985   ; 10.136257675546345 )  
 (   3.7994719528761736  ;     3.138950061865339    )   ( 1.092080645987851 ; 3.6714666581908943    )     
  (     5.335378622881951     ;  8.941051562188566 )          (     3.09834051194305    ;   6.40244432069648     )   
   (   9.008498318751933   ;   8.386187847578276     )       (     1.1139665968865855     ; 5.130861782274039 )   
     (    7.27146640141166  ;  6.883314106357141   )      (   3.536915240459021   ;  8.23094420312501    )   
     (     8.035141187846577     ;     10.330107420816892 )    ( 6.285286658504442 ;     9.19469797527113   )     
  (    6.458461723289172  ;     10.708976005784107   )        (     5.544212539460943 ; 5.528700164837508    )     
     ( 9.902364698898603 ;   9.53462894775285     )    (     6.176805505705524     ;     8.002450727329638 )   
   ( 1.0477664008915157    ; 4.153210244380242     )       (   10.799170663370823    ;    5.248286825352082     ) 
    (   4.177605146269851   ; 1.8929945366418046    )  (    4.519481848336903     ;  8.71285991932109     )     
  (   9.622948749999841   ;   7.066645204198771   )        (     10.34111698046263  ;     2.960175556665331    )    
    (    1.3731609886718845    ;    5.825035196506439    )   (   10.229859455096609    ; 6.326195039950895  )    
 (  2.85013473473934  ;     3.8626306741693632 )     (  6.845159238874165 ;     6.925000240529247  )     
 (    5.846583789214965   ;  1.9744361939446589   )   (  10.935457916631309  ;     9.006520738144278   )   
  (     7.628399298783709 ;    4.4645034490502145     )     (    9.397576273825383 ;  4.6658233610042545    )   
     (   1.2010684476518543   ;    5.4060020001558655     )       ( 9.000163147863663 ;   5.903963902801252    )   
   ( 3.740155349626696  ;     7.752852518598176 )    (  10.771208603078001    ;     2.040401389207093 )   
   (     8.185844214932587    ;    10.302922765336248     )     ( 10.049617927572577   ; 7.476976607479347   )   
  (     3.001546058362024   ;   7.512785337073086     )      (  7.200848761624796    ; 4.813450056299982 )  
 (  5.096565745012142  ;  7.164039191199251   )     (    3.9966120281915343    ;   8.314604605758895    )    
 ( 10.912834514507207  ;  10.881192639878874  )      ( 10.65863241868985     ; 2.728910259779143 )     
     ( 10.67570239577168  ;    2.5011090798766613 )   (   8.566474170999161 ; 2.4587507974663994     ) 
 (   10.808794610173159  ;     9.294015085596921 )     (   3.629428190877209     ;    6.08221385800462   )  
     (    9.51293010039008   ; 1.0360721319332769  )       (     5.322461336353682  ;   1.226442010406278     )    
  (     10.509101812475096   ;    1.9335081471329743  )      (    6.386229131700158 ; 4.792548756924921  )    
 (   9.945521338817423    ; 10.398315675704133  )   ( 8.191149899319642 ;   3.532094180217781    )     
    (     1.468723526161502 ;    1.675507636163406     )     (    6.765543066270516     ;  9.97512552417071  ) 
    (     4.458736040571065 ;   8.321940731907862    )     (   4.487826951559106   ;    8.70977831254286   )  
   (   10.428309791519224    ;   3.5366961589040624 )        (    2.442782963240834  ;   8.013441805227204  ) 
 (     2.5862120777497513  ;    2.3430273704549  )      (   8.441879127278394 ; 1.8354855883772794    ) 
 (   3.564583721508249     ;     5.621867671981047    )   (    5.707657940045933     ; 7.131549012033649    )   
    (     6.3103560933238825 ;   1.9969005515434193     )       ( 7.222185191717992   ;     1.5493932517326872   )  
  (     3.1407330192306673 ;     2.5711938636937584     )     (  10.739563411327683    ;     6.4663166646499315     )     
  ( 7.962733919643834  ;    3.5153949609268986 )      (    9.462505239628316 ;    10.378130683563196     )  
 ( 6.656799595501573   ;  1.5074895294495396  )         (     3.3829721686823557    ;     7.639699899419913     )  
 (  10.624461034201182 ;     7.024121670573922    )  (   6.286872613207364    ;    7.5570443208519755    )     
  (   8.500070117742553   ;     10.483478282474461     )     (   3.4228250506260407     ;    8.831003289097396     )     
   (  1.0265934996776684 ;     6.239733346464774 )      (   4.834982877059058  ;   4.352463358008814     )  
 (     4.095467788220974  ;  9.429058003753784  )    (     9.359920904754908 ; 1.3491472334223766  )     
   ( 4.950518792235456 ;  10.667189642652547    )     (    4.287586108659943  ;  1.8839660815670136  )   
  (     6.555941626344749    ;   3.5985666272485397   )        (     5.686308077274489     ;     8.704933790903763    )     
    (     5.128345623979003   ;   10.297023079611971   )         (     4.391876096834931 ;  1.4466446030054783     )  
 (  5.832858321407443  ;    9.518047813353412 )     (   2.660674449665749  ;  8.183311951808545    ) 
  ( 1.6432955908091897 ;  2.8026046618179636  )       (  6.486882706729808  ;     7.333371118939804  )  
     (    10.366391589388845    ;    3.432516361584298   )         (     8.58373825766211 ;  4.915643246427095    )    
 ( 4.830092771367767 ;    3.237409383565414  )          (    7.028860407734731     ; 2.157063165485007   )  
     (     1.2359138021826557    ;  2.253223809530369   )      (   4.573638351432944   ;    8.451967837626198 )   
  (   10.675355300385679   ;   6.23228221907676  )      (    3.616680414939314     ;  4.672949505917584 )  
 (     8.810386163960919 ;     7.004924516093889  )      (   1.8413259831360742   ;  1.8332693095504873 )  
     (     8.717985489168157     ; 10.692702957769535 )      (   3.5172209306896587    ;     10.100835310532434 ) 
 ( 1.8987496698494557     ; 8.773140738901642   )       (   1.465953800502561 ;    3.163740983692901 )   
   (    2.44956013234434    ; 6.996052715904568 )       (    4.690757125375073    ;    2.9473682678223403    )  
    (   9.400314909763281     ;    7.151428643038943   )        (    6.670267708895016   ; 9.683051527159975 ) 
     ( 2.214721894951066   ;    6.68887899537096    )    ( 9.316353092618634  ;  2.328304434887142  ) 
 (   4.455154293680724   ;    1.1886436019784732  )  (     7.595996982479475     ;   4.338610300166819     ) 
   (    10.611569395665079    ; 4.684161673793639     )    (    9.817251010500046   ;  9.790773082014514   )   
   ( 1.09449029085692   ;   2.836205982796877    )     (   8.579245008696622 ;    4.857832740785003    )     
  ( 10.392048221357786  ; 3.9585781378241425     )        (  7.386263022240392   ;  9.635542319571723 )   
  (  3.391088623673415 ;     2.8953669686442467     )      (    7.925879622951082     ; 5.320406830024615  ) 
 (     4.862340786810052    ; 2.749769496765592 )       (     3.011160769954027 ;   1.7392858052315598 )    
    (   7.109647177403911   ;  9.464473971431683  )         (   10.186924672646505   ; 10.230558104053117   )    
 ( 10.783258168830821 ;    4.25360593938089 )     (   1.0000670518159063  ;    6.87684755130022 ) 
   ( 3.8571871824070993     ;   8.886236081771754 )    ( 10.933948936264553  ;    1.0893148526787046  )   
     (  3.7706297424544832 ;     8.821451978942218  )       (    5.006845579330899   ;   4.543507216332932   )     
     ( 7.733443837525957  ;    9.194990152218299 )          (     4.034458804987069 ;     5.4667748452027  ) 
  (     6.195693897472424  ;  8.657432778614716  )     (     6.556491963948869   ; 3.27724647708376  )   
 (    4.481256523705097     ;   6.06396587467787    )    (  1.4272871272692558 ;    8.574370305385493 )  
   (  7.585489239252303     ;     5.015699620023387  )      (  6.07052459192106     ;   3.4810145436386466  ) 
     (    3.136960693988763    ; 1.2525517891437268   )       (   5.39798507089799    ;  7.337133370700228    )     
   (    7.523244932740578 ;     7.897694515003252     )        ( 6.392374791351335    ;     2.7449931157549106     )  
   (   10.180776671527866  ;  3.553561180671137 )       ( 3.3542122341636884  ; 6.965962184885848    )  
     (     1.0487706366830831   ; 8.249417834834624 )    (  8.812777632546739   ;    3.66886301558137    )   
 (     6.1872017630954 ; 2.2404966725010658    )     (    5.101126496261869  ;   10.029886282694957 )    
 (  6.5588485612610885  ;    2.6586918044061614 )      (  1.595162914632602    ;   4.184068920480426     )    
  ( 4.975400174680575  ;     3.0148170916109507   )      (  2.6167768851798394  ; 8.028332309917843  )   
   (     6.207622880771235   ; 10.55242760990952   )        ( 1.0010449973276383 ;  10.376085474207546     )     
     (    5.259593411370681   ;    6.453202136344197  )       (    2.3274915654531005 ;  5.463389035601324  )  
 (  8.806990673674509 ;   3.893890159601101   )     (     4.8154141600880696 ; 1.8066826902856006  ) 
   (     4.799452055590376 ;    8.954818869431922   )     (     9.88327003549979 ;     6.412074189659836    )  
    (  5.226992601874878  ;  9.379964520944435  )       (    8.372126806411753   ;  9.336191988678536  ) 
   ( 7.050485198408079 ;  6.1885860130934205  )  (  7.433173425057066 ;    3.59859910256526    )  
 (    6.2962040742856775 ;     3.1384206068661404  )    ( 3.0792964504532807    ;    5.445771077625072    )  
     (  10.314431249199773   ;    9.040441410633388  )      (     3.40071527690524  ;   9.966634574382542    )   
     (   3.2021246595095487    ;    7.925179240369278    )   (  7.444683846822295  ;     7.059670362841411 )   
  (  9.389649080588935  ; 2.0606058000017504     )         (    4.759251620786742   ; 2.75157707908143  )   
     (   10.391569919957082 ;  2.8215785544228336   )      (  10.601088349727625     ;   10.867498201883954     )     
    (     9.721508465581314 ;     4.410849902861841  )        (  1.8073719786476674    ;     10.052812770926952    )    
 (     10.971061346067394    ;   5.431637895906711  )       (    8.331737521234952    ;     1.1464861957649277     ) 
    (    4.052780402940993  ;     3.31175916672572  )   (    5.444289960097389    ;   9.905985402424696     )    
  (     4.607217221851293     ; 6.579325045065077    )     ( 1.5956787139283715     ;   10.08375556090219   )   
     (  1.574027926854196 ; 9.989999736435268  )      (  6.945234342155906     ; 1.8552599581822418 )     
    (     7.927142931640886  ;    7.5058209390152175     )     (    7.553169051697089 ; 10.598582197217434 )  
    (     9.573996953845992     ;     8.12558401586135    )  (    10.236838696137985     ;    1.0255897532905913    )     
 (  7.418822496184996  ;    9.56678592262541    )     (     3.0910667888795476   ;   1.6646623895337467    )  
  (   7.590006421891851 ;  4.799135968832675  )        ( 6.672532541906309 ;   4.69498073773785    )  
    (   4.831507910823295  ;   6.42962454652958  )      (  10.848220620497894  ;     6.132378695237671     )     
   (    4.058339360851761     ; 3.9391576494104363  )     (    2.307932390365927 ;     1.3667580732500064 )   
     (     5.076110607075916   ;     8.770752041522595  )        (   7.74086171195435    ;  1.0510651241361293   )   
     (    5.464633702134037    ;   2.2692939812765145  )  (  7.676231631118713    ;     2.3418312572684945 )  
  ( 6.625592057416283  ; 1.4728594891039495    )         (   5.987994126852757  ; 10.491273696670739  )  
    (    7.994271784507527  ;   7.755598468444262     )      (     10.06359179847523 ;  5.790960625285155   )  
     (  4.415354119273636  ;    3.322179476309192  )      ( 6.636783950968529     ; 10.86703850618764     )  
 (    1.6827722813524906   ;   10.553799092233799  )        ( 8.284532384603379  ;     3.3270213572327103  )   
   (     5.243629714311666   ;    9.205751638782644    )     (    5.587952029750182     ;     8.758142798692456    )  
     (    7.0661802280134545    ; 6.456563947476987   )       ( 9.957322478069294  ;    9.077270501360374   )  
    ( 5.6718732469368485     ;  4.808688986161082     )      (   2.1211631667950805 ;   1.2323837056723788   )     
     (   4.3314576824514    ;    2.84076661795208 )      (    1.2793705024801851     ;    1.2556122472230216     ) 
     (    2.425152103140943 ;   3.8114421785477415     )       ( 9.920417296729056   ;   8.667838653298876 )   
   (   4.966874274137243     ;   7.114751887094513  )      ( 9.302615482496208     ; 6.234863384934874   ) 
    (  5.2925359514222325 ;  7.587066671459879     )    (  10.599440099292458   ;    10.075130467778793 )    
  (  5.91239808822145     ;     7.665601783983799    )      ( 6.708917304013944  ; 5.119018652664476 )  
  ( 2.5274890611918956 ;  7.398487215820195 )        (     9.727073501667517  ;   10.919692517958373    )  
   (   6.210085990910098    ;  7.306400474490453   )     (    9.08544745863763 ;     2.815517015452249 )     
    (    8.748258784131377 ;   9.09576373630568 )    ( 5.352665920035379    ;  3.444035385296285 )  
  (     6.154474588140296  ;    9.223500530780314   )       (    4.700079527380052   ;    9.607507087211271  )     
 (  5.338267947104564     ;     10.313357395960974 )     (     9.031463730478931   ;    9.490011931961824     )    
     (     8.942970625462053 ; 5.423787598944041 )      (    6.776780148651202     ;     5.226112440969352 ) 
     (  3.346505196160311    ;     10.167396102018184  )     (     9.350001436034033  ; 5.821082853220865     )   
   (  4.826241276161441  ;    7.681947786088529     )          ( 8.270999129430136  ;     5.422697403398842   ) 
     (     8.887914334706567 ;    1.4529391548999262 )     (    7.951492318028485 ;   1.9445825650979167    )    
     (    7.758605807741168     ;   10.987731210379318  )        (  9.14506063677104    ;    1.0411324395645174 ) 
     (     1.0437868281812726 ;    5.341244765695901 )    ( 8.061218677639062  ;   10.433984831267885   ) 
     (  4.548424901468263    ;  9.493219313626197   )      (   6.143553383480918  ;  9.59006106504048   )    
   ( 2.262151216732297     ;     8.577033736590462   )     (    5.5119234558059516 ; 9.751167831154273 )     
 (    6.508492393360456 ;   4.960089379901098  )     (    5.068721447096603  ;    9.31516306998966     )   
     (  1.258163757243185     ;     3.175756158775325 )        (   2.269199506214318 ;  9.568680755396402    )    
  ( 3.6064252642861154    ;   7.706880730536607  )  ( 5.555854977103095  ;  5.771422548867813 )   
 ( 8.41449954964663  ;  8.620856955522289   )          (    2.4568817367493825   ; 8.592008501418594 )  
 (    1.1150539653403115     ;  10.056260062307722  )        (     8.348680641381554    ;    10.8953920930785     )   
     (   3.6817429554327985 ; 6.561041313497243     )       (     10.882436158960564     ;    4.881837747356749     )    
 (  8.762814568613134     ;    2.282287269901332    )        ( 5.074752109910201  ; 4.57745925605516   ) 
  (   6.978778351433789 ;  8.007540449350293   )   (    4.0623519550107625 ;  8.676322616203004 )     
   (     2.384137229920599    ;  1.0576814546502369  )      (  10.520841171764582   ; 8.734110820421886    )  
  ( 1.0931800267912963    ;  3.031376519489141   )         ( 3.7475313467043527  ; 7.713350228191672    )     
   ( 8.069838414078779 ;   10.401085182380696     )      (  7.408327995301035    ;     3.8802002316509867     )     
 (    7.0816042033397775    ;     2.9606301003027515    )       ( 2.948680097814549 ;  5.052806141426476    ) 
    ( 8.817511071268246  ;     5.1243317587451465  )       (     3.6685918726279354     ;     8.201212088741181 ) 
  (   2.1701779639986487 ;     5.077703235289568   )     ( 4.461698202675272     ;   9.398840276795523 )   
    (  3.6819151486746504  ;    6.779709561575568     )      (     2.2184014052833616 ; 9.125528013253223     ) 
  (  10.154891645684465 ;    9.816587436821829     )   ( 1.8930712080723635 ;    7.922132135081118    )    
   (    9.425367841358998 ; 2.107228943687155  )      (  3.2353062172817975   ; 7.396692108563585    )    
 (   4.301987842208937   ;    10.460127552837648   )        (  3.1852599332599887     ;    1.5821572434153843    )  
 (   4.6681355195085175  ;  3.9818864907258913   )        ( 8.933026619251175    ;  3.6456769034058802  )   
  (    2.7483531266388486     ; 5.337288800029858   )        (     6.642091717346041   ;   2.949451999861042    )    
 (    6.53882256369663    ;    4.860931402431574     )       (    10.83684405488087  ; 7.463149183653584  ) 
     (   6.401908320792776    ;    2.520421152078726    )      (    9.454150511837568    ;     6.527878853268326    )  
 (    9.824763813674473    ; 2.731131464118926   )          (   9.558992776715508 ; 8.971734371239531 )     
    ( 9.341999100013922   ;    7.022525553276928     )      ( 8.724167755497156   ; 1.5768936065473695 )  
   (     8.622413329125036 ; 9.556037565295467 )      (  7.074049473039081   ;   2.898283920560546     )     
    (     1.719786486184243    ;   10.494519871384206    )         ( 4.9924135844754405  ;   7.433809329926414   )    
    (     10.487736614937294  ;  2.2232504907064956 )     (   1.4943247201513568     ;    5.1461397719027655  )    
     (  5.158637527003099   ;     3.422503993665236     )      (    8.26208644056879  ;   1.3360631426835525  )  
  (   3.0866004995474228   ;     5.991685662470382  )       (   4.345252981781012     ;     1.8674001832243405    )    
 (   10.654516310542014    ;   9.825025854250097  )        (  6.524704057834398   ; 8.743481243992026   )   
    (   3.3451636465793846   ; 10.438839111559673     )      ( 10.34078294377495  ;     1.0351855991910588   )  
 (     8.976374421005918  ;    4.450345859619888     )   (   6.785494635469895  ;   6.160544279041659     )    
    (     9.100267550773246    ; 7.908053784558322     )     ( 9.658769376156593     ;     6.515903961418421    )     
     (     3.56654083570081  ;    2.4737049276239556  )    (    8.588786706841345   ;  6.4586539345060805  )   
  (    3.249827124131567  ;   4.455783652497639 )     (     2.716362648251325 ; 4.6415165030014505  )    
    ( 5.941113498382085    ;  1.6945874973552002     )         (     10.043399939833833   ;     6.698397783123511     )   
  (     10.403221170307077  ;     3.2988605391541626 )     (   7.445399622169317 ;   3.2818034312857938 )   
  (    3.5903498867744634   ;     7.233988897615043    )      (  6.348036272478163 ;  8.451815059600127   )  
    (    6.031682896243251     ;   10.761759496484313 )     (  9.067794732552878     ;  3.416629647891735     )    
 (     10.37905657426355    ;    8.731680368445499    )   (     10.816670042749188     ; 10.62466232475471     )  
 (  8.118690610079415  ;  4.723864366323558   )   (    2.370929762472209    ; 3.2082102079678743   )    
  (     9.446981511049307   ; 10.043474417937386     )    (   8.40393860265187  ; 4.77867931592781    )    
 (  1.3103587543319564     ;    5.5667329323036565     )         ( 6.483045295701778   ; 4.573375220651272   )    
  (  8.609203064296953     ; 1.4384911103610878   )      (  1.73053311857186   ;   2.9538540895857626   )    
     (   3.565827933247171 ;   9.621363599138908    )        (    2.1486310141567078 ;   2.255837319977892    )  
 (    8.256521926761424  ; 4.296423050445747     )  (     9.608589259867369 ;   7.990689095247273    )    
   (  5.307655871476684     ;     5.11545987399114  )       ( 1.5038161815936815     ;   5.398455596767271     )   
   ( 1.7558505294673057    ;   8.304801447992604  )       (    8.067077775702323 ;     6.35246669061645   ) 
   ( 1.0722079629709238    ;     10.620696673226938    )        (     10.35176031357636 ; 1.6155015049110346  )     
  ( 8.350604875827468  ;  1.1562613256716006    )          (   3.8771948111092147  ;     3.447514395945528   )  
 ( 3.660048155148739 ; 5.99998621939293     )    (   2.938044033705315  ; 3.5649254009607714   )   
 (    8.56109402882882   ; 10.745807807152149  )     ( 10.577752856351276   ;    1.4514712287317768   )    
    ( 10.786328827238624   ;    5.854742485327885    )    (   9.226059669077639 ;  8.02062103480624   )    
    (     2.0849118706451377     ; 9.86808110138231    )     (  7.000571435514365  ;    9.629552585551187 )    
    (   4.231182345000589    ;     5.472148059713468 )          (    4.672401286953015 ;    7.444692312780658  )    
     ( 8.197326813340222   ; 3.4146221201673166 )        (    8.295867385316892    ;     7.158816651261181   )     
   ( 1.490110864561576   ; 9.272419261738582 )      (     2.502256258788809 ;     4.059717564821498  ) 
 (     8.651672589905269  ;   8.07113887805905     )       (    9.457646214253945 ;  8.450428759293661     )  
     (     9.924377961643131 ;  1.7560715910398275  )    (     8.484795371411934 ;  6.421016233069965   )   
    (  3.0797396785955566   ; 4.514770992347489    )     (   1.3490914128317546    ;    10.971928918444814 ) 
 ( 3.4113979138561947  ;     10.95118581094131  )     (     8.20856327346686   ; 8.488914405630489    )     
  (    6.89216438033427     ;    2.1113564554792097    )    (     9.227956334252447  ;     5.569495502615898 )     
  (   1.495127553446173    ;    4.360673025866069  )     (   6.856869406151349 ;   1.2010099405482846   ) 
    ( 1.6788212116246761 ;   6.112696209554638    )       ( 3.7719543242123845   ;   9.290212107050799   )     
   ( 1.0364560711283768 ; 7.4095406900700915     )          (   1.4831785241702569 ;     6.5444380740746535     ) 
 ( 8.109212354482978   ;  7.35382069522914 )     (   4.6041494839998265   ; 10.704332653687132     ) 
  (     10.36359634729246  ; 4.392158355605984     )      (    5.786501551965477   ;   4.128138258278071   )  
     (     1.3328584847285554     ;     4.450254649727681 )    ( 6.318346725787455    ;     7.72754742782992    ) 
  (    5.922474681332037    ; 1.9195227124815075     )         ( 7.386785732140706  ;   10.255117757652727   )  
     ( 8.879689637527143   ;     8.49528343222851 )    (   7.00448350430553  ; 7.9432481089969045 )  
  (   1.427122495378165  ;    4.866523858163897   )       ( 7.600305705208799     ;    9.494718859258656 )  
  (  1.0604358121636561  ;  10.257218194406839  )     (     9.27401920158215     ;   1.4247938820980246  )    
    (    9.510065840111535     ;  4.819210412244203 )   (   3.7150535835107394    ;   8.754884331975413 )  
    ( 3.867017167033091   ;    9.876661386254664    )     (   3.7853267841105978  ;   6.057776840809752   )     
     (     5.872717173001759  ;    1.0220558604474108    )          ( 3.766130701515246   ;   3.854422177950615    )    
     (    4.372935443977244   ; 9.063773491246376    )        ( 5.269082560118646  ; 5.362287726225551   ) 
 (    5.935764640602152    ;    3.8252229987445334    )     (   3.8111364231390357     ;    8.59527206042909     )     
    (  8.633663641734959    ;  5.7955368185250355     )      (   1.0536577622300816  ;   8.815181553747621  )     
 (   3.9895640803064283   ;   10.631830500880147 )   (   7.705560860621914    ;     6.334770576742058    )    
    (     2.0870375147846465  ;   1.51302275960863    )      (  2.0905083792398242   ;  4.672343128219943    )     
    (     4.844528526160906  ;   4.3452186290831865   )      (   9.378173756352844  ;     4.057917313607263  )    
 (   2.453645768335189  ;    10.818656400140215  )        ( 6.479565770199976   ;   5.290952596314219   ) 
  (  7.981519838092173    ;   4.316214236972553   )       (     7.606416084157935  ; 8.949639598577495 )    
   (     5.137220439581352 ;  3.6734828080186936     )       (     5.494628209828467  ; 4.951751483203556 )   
  ( 4.202238282225094  ;     9.79039685279694   )          (     3.291790346736846  ; 7.467059076881371   )  
     (     1.125027912258563 ;  10.094432017677983    )        (     2.108750086984803    ;    10.181307723407766   )     
  ( 4.779614085604676 ;  5.855363607834641 )        (    9.235251357386895     ;     6.911756835400899 )   
 (   7.388259819438974    ;    7.3515855417352185     )          (  2.0196339716193483 ;    2.574281771972851  )     
 (    3.1081973890431005  ;    1.8879959901856171    )    (     2.4125964629336507     ; 9.502039010936759   )    
     ( 9.782422493464297   ;   9.665440982740884   )         (     7.1750203347897115  ;     4.1156921568569516 )    
  (     8.85454928030095   ;   2.5017246986655106   )       ( 8.749857145018925   ;     8.945202733749746   )    
   (     8.447729135340582   ;  10.404178470321218     )      (  1.7980781999997189     ;    5.003180770545968     ) 
   ( 4.607632119463267     ;   10.993795279010618    )  (    10.398687827421043    ;    9.509801065273802 )   
     (  5.709489637200075  ;   6.780925347434142 )       (     10.912796576849342  ;   3.969278794968526    )   
  ( 5.029200795638204 ;   5.292534095358988     )         (  5.511758892953139  ;     7.597909910232918     ) 
    (    6.478500591027622  ;    7.051023129052306   )     (   1.369373845774954 ;   1.1036723656406402 ) 
   ( 8.50419193474599  ; 6.404613742937991    )        (   10.518145416277633  ;     5.817391985778708    )  
    (    1.151437271790913   ;    10.209291964901615 )    (     5.3696091171934714     ;  3.175468124051646    )  
     ( 1.2911162738046624   ; 9.362318348993146 )      (    4.89871831815938   ;  9.554163957124722   )  
     (   1.0112432736378376 ;  8.187296927592003     )    (    6.49229347888775  ;    1.4554585092798291  )     
     (  4.172448539271302   ;     6.6708101030627915  )          (  8.461535258948507 ;  6.044460928224657  )  
 (     6.127521524451262 ;     10.550613294919835 )     ( 8.21859889645912    ; 2.0383879809306205  )   
  (     1.6050173626361588    ;    4.255393887354656     )        ( 1.1172314203045366     ; 5.947102906854422 )    
     (  5.756924592598642   ;     1.6960920184348107    )      ( 4.9574708763231135   ;  8.6652180872348     ) 
 (   3.3703968723974214 ;     9.908783583503105  )        (  5.154409281092145    ; 7.415759518807761   )     
     (    1.243545925004205 ;    10.549126272341072  )  ( 5.571017142644571   ; 8.045393762492495 )   
    (    8.725297429219218     ;  4.238367373497982     )      ( 10.015030218669143  ;    2.6712169945189714 )   
    (  1.4193096323579315    ; 2.7609156554654035 )        (    9.399899778792728  ; 7.679108022642365     )     
     (   3.0519549082263913    ;   4.113473375889576     )    (    9.569804359288026     ;   7.073642361717873     )    
     (    10.50436209971677   ;    5.405733112687367  )       ( 4.788725021863413   ;    6.179568635234623   )  
    (     7.008523147796044   ; 8.612635468258123   )      (     1.893581955866568  ; 10.69484946347705    )  
    ( 8.507461548196186  ;  4.178189807459759 )    (     10.111434286547041    ;   6.0952625914828    )    
    ( 8.179463157346508     ;  7.470858401878133   )   ( 1.5407430148719305     ;     2.3905656095584282     )  
     (     4.126369422053971 ;     3.090501074663267 )     (  7.296694481191465   ;   9.232222999754192  )     
     (  5.225934150518562 ;  2.0268845927633574   )       (  4.320589046620289 ;   6.372695880826966    )  
    ( 10.148240918957267 ;     6.669752112690796    )       (     7.853288957164146 ;   4.476293632127421 )    
  (     4.536184764621182  ;  8.670457969732423    )       (     4.572732766666757     ; 1.2815891100449852   ) 
 (     1.3500154084908969     ;  4.655162818715025    )         (  1.3955077504092064 ; 8.115394998319022  )    
   (  9.375942827214052     ;     4.78959158501766    )  (    4.942489324564361   ;    1.758304048931011   ) 
   (  4.89880658989536    ;     9.195354598359836   )      ( 6.668538605315414    ;  6.661790307851321 ) 
  (  1.5388063520358843  ;     7.21783123881332   )   (    8.65626667580623     ;   2.5168745293902344    )  
     (   3.2522947732203025    ;    4.5456152754736685    )      ( 5.07385729077903   ; 2.1743502773803147     ) 
 (   5.496634423174032    ;  3.1815230153786027     )    ( 4.296955991020684 ;     4.9165749600211     )     
     (     9.559115323428996    ;  9.265164933225467     )     ( 6.694618400554377     ;     10.080819763415798   )     
     (     5.049937073405717 ; 3.7470775781381196  )   (  3.0793231455005365 ;     6.034186157898024    )     
 (  5.559250867045983   ; 10.914421047395468  )      ( 8.821046041845722  ; 9.500082048108613    )  
   (  2.478266838919895   ; 9.76823599215139   )  (  8.62539801081109   ; 10.236261515630234   )     
    ( 1.9844213008834868   ;     3.252265147035002    )      (    6.975824114117203    ; 6.064426291534638   ) 
    (    10.19060856315268  ;     10.33333603087006  )  (     9.23986616783683    ; 3.251391268522557  )    
     (     1.4584744340671387  ;     5.933307426216635  )       (   8.43948722120212     ;     7.241811146929778 )     
   (  4.87577102601501  ;   3.712577030031924 )    (   2.685458868941707     ;    8.742469481198134 )  
   ( 3.89777681632624     ;   6.705152883153341   )      (     8.275811173630284    ; 10.158131840444927    ) 
  (    4.1527762261874335 ;    10.805285970900732  )          (  3.4583445274984026     ;     7.378959134323068    )   
     (     4.41160415650208  ;     6.1056669005241115   )     (    7.857204273266352     ;    1.9194855000144975  )   
   (    5.721251084853586   ;  1.08718300471245    )  ( 2.563518158507957   ;     8.4091573975956  )   
     (     3.7025320763323957 ;  4.660240714040879   )        (     5.89009625101523  ;     2.4344360744430107   )     
   ( 9.011817398547219   ;     1.057647014374439 )       (   9.790192942634858 ;   3.7324618340578546 )     
  ( 10.966826454453876   ;   2.5790570672799307  )     ( 1.940331116082338    ; 9.736281077883934  )   
  (  9.336483170356653    ;     5.186980915394294   )       (  8.487190337378909  ;  4.471635598579196   )  
 (    9.294834850738875  ;  1.9543559037662508 )     ( 2.458555870161611  ; 7.805315987385634  )   
    (    4.5390327862892255  ;    9.363678186154493   )         (    2.8383311195696885     ;    10.045073865685406  ) 
   (  3.571375881722445     ;     1.457700245322351  )      (    9.305612239108651   ;     6.891101061876017   )     
   (   4.145417228888656    ;   6.841687647300607     )    ( 7.637825422032604  ;  9.739068059466554    )  
 ( 10.876131017468076 ;   3.5372412136003586  )       (    10.77792680273906    ;  6.334726112237515 )    
     (     1.014145669209803    ;   6.687679321463688    )         (   10.565664148612376     ;  6.780072355911985   ) 
